3.274946658065796612e+01,9.327567200881880183e+01,4.757259626242773720e+01,3.797832550110290839e+01,1.000000000000000000e+03
3.274946658065796612e+01,9.410825300861233700e+01,4.874734105412431973e+01,3.873012147174461717e+01,1.000000000000000000e+03
3.274946658065796612e+01,9.410825300861233700e+01,4.874734105412431973e+01,3.916263172885218324e+01,1.000000000000000000e+03
3.274946658065796612e+01,9.640384446846427124e+01,4.874734105412431973e+01,3.916263172885218324e+01,1.000000000000000000e+03
3.330462631536452989e+01,9.771504713023736599e+01,4.874734105412431973e+01,3.916263172885218324e+01,1.000000000000000000e+03
3.330462631536452989e+01,9.862915437953296305e+01,4.888116445796219978e+01,3.916263172885218324e+01,1.000000000000000000e+03
3.330462631536452989e+01,9.900000000000000000e+01,4.888116445796219978e+01,3.916263172885218324e+01,1.000000000000000000e+03
3.330462631536452989e+01,9.900000000000000000e+01,4.888116445796219978e+01,3.916263172885218324e+01,1.000000000000000000e+03
3.343082071813249456e+01,9.900000000000000000e+01,4.888116445796219978e+01,3.984512320311473843e+01,1.012021856999999954e+03
3.405924516406734170e+01,9.900000000000000000e+01,4.888116445796219978e+01,4.025234801959113895e+01,1.031045597999999927e+03
3.431910341651511942e+01,9.900000000000000000e+01,5.020251719211940866e+01,4.076965936086697440e+01,1.061732529000000113e+03
3.431910341651511942e+01,9.900000000000000000e+01,5.020251719211940866e+01,4.146165724750014903e+01,1.061732529000000113e+03
3.443784024395439047e+01,9.900000000000000000e+01,5.025988847974524987e+01,4.187109433348205556e+01,1.061732529000000113e+03
3.459404913810008964e+01,9.900000000000000000e+01,5.025988847974524987e+01,4.258208756869623812e+01,1.069102880999999797e+03
3.472799331628175423e+01,9.900000000000000000e+01,5.025988847974524987e+01,4.296335751999870922e+01,1.075238307000000077e+03
3.623478183648101947e+01,9.900000000000000000e+01,5.296658240046161836e+01,4.462286989779109092e+01,1.121891066999999794e+03
3.623478183648101947e+01,9.900000000000000000e+01,5.296658240046161836e+01,4.462286989779109092e+01,1.121891066999999794e+03
3.623478183648101947e+01,9.900000000000000000e+01,5.337127078081525866e+01,4.462286989779109092e+01,1.121891066999999794e+03
3.623478183648101947e+01,9.900000000000000000e+01,5.337127078081525866e+01,4.462286989779109092e+01,1.126882452290444462e+03
3.623478183648101947e+01,9.900000000000000000e+01,5.337127078081525866e+01,4.462286989779109092e+01,1.126882452290444462e+03
3.626080441299617974e+01,9.951110239990630646e+01,5.337127078081525866e+01,4.462286989779109092e+01,1.130436071636430597e+03
3.643167847715663754e+01,9.977152905109727499e+01,5.337127078081525866e+01,4.462286989779109092e+01,1.135913975145083441e+03
3.643167847715663754e+01,1.012337251108279901e+02,5.337127078081525866e+01,4.462286989779109092e+01,1.135913975145083441e+03
3.727354008846126021e+01,1.012337251108279901e+02,5.337127078081525866e+01,4.462286989779109092e+01,1.150509937397171143e+03
3.727354008846126732e+01,1.012337251108279901e+02,5.337127078081525866e+01,4.462286989779109092e+01,1.150509937397171143e+03
3.774936360691331316e+01,1.012337251108279901e+02,5.337127078081525866e+01,4.469447170665890923e+01,1.175446547512722645e+03
3.781268030518971557e+01,1.012337251108279901e+02,5.337127078081525866e+01,4.535663830222964776e+01,1.178663259201991423e+03
3.814229030677051213e+01,1.012337251108279901e+02,5.343275542208523632e+01,4.540628810943771043e+01,1.186741497924513169e+03
3.878962026716261136e+01,1.012337251108279901e+02,5.485341508198081328e+01,4.543209484299907785e+01,1.203688934611591776e+03
3.878962026716261136e+01,1.015494256577054273e+02,5.485341508198081328e+01,4.548568024251388664e+01,1.203688934611591776e+03
3.889267270240949159e+01,1.015494256577054273e+02,5.485341508198081328e+01,4.548568024251388664e+01,1.203688934611591776e+03
3.889267270240949159e+01,1.015494256577054273e+02,5.592247619623049815e+01,4.548568024251388664e+01,1.203688934611591776e+03
3.889267270240949159e+01,1.025888914466051318e+02,5.645151877444897792e+01,4.575639299267668747e+01,1.203688934611591776e+03
3.889267270240949159e+01,1.025888914466051318e+02,5.686041012837771547e+01,4.575639299267668747e+01,1.203688934611591776e+03
3.889267270240949159e+01,1.070330125535973309e+02,5.707801879839999515e+01,4.676391241235979379e+01,1.203688934611591776e+03
3.889267270240949159e+01,1.097992533812384295e+02,5.707801879839999515e+01,4.676391241235979379e+01,1.207015428836381716e+03
3.889267270240949159e+01,1.115029904407521002e+02,5.748641918516917571e+01,4.676391241235979379e+01,1.209525873073976527e+03
3.889267270240949159e+01,1.129145153839015450e+02,5.777121802366509939e+01,4.676391241235979379e+01,1.224837354250220869e+03
3.889267270240949159e+01,1.129145153839015450e+02,5.919023838895840584e+01,4.676391241235979379e+01,1.224837354250220869e+03
3.889267270240949159e+01,1.129145153839015450e+02,5.923910718964496169e+01,4.676391241235979379e+01,1.224837354250220869e+03
3.902626494419954639e+01,1.129145153839015450e+02,5.923910718964496169e+01,4.676391241235979379e+01,1.224837354250220869e+03
3.911306572541493409e+01,1.129145153839015450e+02,5.937872389957617258e+01,4.676391241235979379e+01,1.229169573975721505e+03
3.920353185176703192e+01,1.137633746505549368e+02,5.937872389957617258e+01,4.676391241235979379e+01,1.245559566174035581e+03
3.968574670642811242e+01,1.152486656060344785e+02,5.937872389957617258e+01,4.676391241235979379e+01,1.246513269403773165e+03
3.988417030942106578e+01,1.152486656060344785e+02,5.979552746463942725e+01,4.676391241235979379e+01,1.246513269403773165e+03
3.988417030942106578e+01,1.152486656060344785e+02,6.236345950625305790e+01,4.692519399463596130e+01,1.246513269403773165e+03
3.988417030942106578e+01,1.152486656060344785e+02,6.236345950625305790e+01,4.692519399463596130e+01,1.246513269403773165e+03
3.988417030942106578e+01,1.152486656060344785e+02,6.246510577702423461e+01,4.728425529090696244e+01,1.246513269403773165e+03
3.988417030942106578e+01,1.152486656060344785e+02,6.260786820236099004e+01,4.728425529090696244e+01,1.248862545932732019e+03
3.988417030942106578e+01,1.152486656060344785e+02,6.394671065892090667e+01,4.765919767590579426e+01,1.252257454085353174e+03
3.988417030942106578e+01,1.152486656060344785e+02,6.394671065892090667e+01,4.851105973906840774e+01,1.257431168971874968e+03
3.988417030942106578e+01,1.165312617978915455e+02,6.394671065892090667e+01,4.851105973906840774e+01,1.257431168971874968e+03
3.988417030942106578e+01,1.165312617978915455e+02,6.474659364017331598e+01,4.858565747591537587e+01,1.257431168971874968e+03
3.988417030942106578e+01,1.165312617978915455e+02,6.511314164131466953e+01,4.888592180267200860e+01,1.257696504769571447e+03
4.105635566775579548e+01,1.165312617978915455e+02,7.012148481855922455e+01,5.140811161701638099e+01,1.301051028471382551e+03
4.155165082002761778e+01,1.165312617978915455e+02,7.012148481855922455e+01,5.182177171546427985e+01,1.313325965464125375e+03
4.155165082002761778e+01,1.165312617978915455e+02,7.012148481855922455e+01,5.182177171546427985e+01,1.313325965464125375e+03
4.155165082002761778e+01,1.165312617978915455e+02,7.012148481855922455e+01,5.182177171546427985e+01,1.314328286556901730e+03
4.155165082002761778e+01,1.165312617978915455e+02,7.012148481855922455e+01,5.230571537586874342e+01,1.317010362514033204e+03
4.155165082002761778e+01,1.165312617978915455e+02,7.012148481855922455e+01,5.230571537586874342e+01,1.328508124376201749e+03
4.155165082002761778e+01,1.186578541008171328e+02,7.012148481855922455e+01,5.234687048188556702e+01,1.344177745409347608e+03
4.170607918706348016e+01,1.202930448734995963e+02,7.012148481855922455e+01,5.294632716852046883e+01,1.349773019168959763e+03
4.186709812752762616e+01,1.202930448734995963e+02,7.072580715423816855e+01,5.294632716852046883e+01,1.350505715599715359e+03
4.201709150242354696e+01,1.209725444434739217e+02,7.072580715423816855e+01,5.294632716852046883e+01,1.350505715599715359e+03
4.225505538486903845e+01,1.221484837373322989e+02,7.072580715423816855e+01,5.294632716852046883e+01,1.350505715599715359e+03
4.439448804358067946e+01,1.221484837373322989e+02,7.185443745442370300e+01,5.294632716852046883e+01,1.355704526141357746e+03
4.439448804358067946e+01,1.221484837373322989e+02,7.185443745442370300e+01,5.294632716852046883e+01,1.355704526141357746e+03
4.454987949942124459e+01,1.250483038142084951e+02,7.185443745442370300e+01,5.310074695588037486e+01,1.365944305330537418e+03
4.593880795489801727e+01,1.271345876659298426e+02,7.185443745442370300e+01,5.363654427765688837e+01,1.391147752248738925e+03
4.697924135741467921e+01,1.284205596099023694e+02,7.185443745442370300e+01,5.525161866693871815e+01,1.406036494670357570e+03
4.697924135741467921e+01,1.284205596099023694e+02,7.185443745442370300e+01,5.643619315633150535e+01,1.406036494670357570e+03
4.697924135741467921e+01,1.323076701808715825e+02,7.185443745442370300e+01,5.798227336256642417e+01,1.411762934063287958e+03
4.697924135741467921e+01,1.344062361005904904e+02,7.185443745442370300e+01,5.798227336256642417e+01,1.412908221941873990e+03
4.714331897959823436e+01,1.374091698897029517e+02,7.185443745442370300e+01,5.806246025587708459e+01,1.439256956738661529e+03
4.714331897959823436e+01,1.376528893885059972e+02,7.185443745442370300e+01,5.955098231795047070e+01,1.442685706785111506e+03
4.876259685904372532e+01,1.376528893885059972e+02,7.289951380353480204e+01,5.955098231795047070e+01,1.459006451111594060e+03
4.876259685904372532e+01,1.381566334758033179e+02,7.289951380353480204e+01,5.955098231795047070e+01,1.460190018899717643e+03
4.877631231362870778e+01,1.424531965018010737e+02,7.289951380353480204e+01,5.955098231795047070e+01,1.475872672605730713e+03
4.905651453549935326e+01,1.428026570247048994e+02,7.289951380353480204e+01,5.971627564124284504e+01,1.475872672605730713e+03
4.916015526233026378e+01,1.442076192169647015e+02,7.289951380353480204e+01,6.017982276982043288e+01,1.496787688914992486e+03
4.968891849804504801e+01,1.453649171781509608e+02,7.289951380353480204e+01,6.252704202209844908e+01,1.523512431976826974e+03
4.968891849804504801e+01,1.475802630589930686e+02,7.289951380353480204e+01,6.252704202209844908e+01,1.528052006551725754e+03
4.968891849804504801e+01,1.475802630589930686e+02,7.324517476148686512e+01,6.252704202209844908e+01,1.540264641706555949e+03
4.968891849804504801e+01,1.491728826479686916e+02,7.327786964087022170e+01,6.252704202209844908e+01,1.544542054124245396e+03
4.997758240118491813e+01,1.522411590053696955e+02,7.491643253802328672e+01,6.252704202209844908e+01,1.563793505092429314e+03
5.102869458159538141e+01,1.522411590053696955e+02,7.557556218619089350e+01,6.252704202209844908e+01,1.587415063402332635e+03
5.198316072391119036e+01,1.522411590053696955e+02,7.788618025388517196e+01,6.296859929812170265e+01,1.597799585099248134e+03
5.287620760043093071e+01,1.522411590053696955e+02,8.048326407637081559e+01,6.344744794137097443e+01,1.626119637738585652e+03
5.287620760043093071e+01,1.522411590053696955e+02,8.054850053342805438e+01,6.451950549510850408e+01,1.626119637738585652e+03
5.287620760043093071e+01,1.522411590053696955e+02,8.054850053342805438e+01,6.451950549510850408e+01,1.626119637738585652e+03
5.287620760043093071e+01,1.522411590053696955e+02,8.137091423263007073e+01,6.510581398972773570e+01,1.626119637738585652e+03
5.287620760043093071e+01,1.522411590053696955e+02,8.137091423263007073e+01,6.588427157699524628e+01,1.640272128120883735e+03
5.287620760043093071e+01,1.522411590053696955e+02,8.137091423263007073e+01,6.588427157699524628e+01,1.653490162269207303e+03
5.287620760043093071e+01,1.522411590053696955e+02,8.137091423263007073e+01,6.588427157699524628e+01,1.653490162269207303e+03
5.312773969299503563e+01,1.522411590053696955e+02,8.137091423263007073e+01,6.588427157699524628e+01,1.676834892793038307e+03
5.459675407606020769e+01,1.522411590053696955e+02,8.309711667619204434e+01,6.588427157699524628e+01,1.710130267547883022e+03
5.504775548338740521e+01,1.522411590053696955e+02,8.443582718629843953e+01,6.654147715388401707e+01,1.735616807735812927e+03
5.504775548338740521e+01,1.522411590053696955e+02,8.443582718629843953e+01,6.654147715388401707e+01,1.736551263969788124e+03
5.504775548338740521e+01,1.522411590053696955e+02,8.443582718629843953e+01,6.669114885178215957e+01,1.748365727226766467e+03
5.504775548338740521e+01,1.522411590053696955e+02,8.443582718629843953e+01,6.677115991275947238e+01,1.748365727226766467e+03
5.504775548338740521e+01,1.522411590053696955e+02,8.443582718629843953e+01,6.704583718116043656e+01,1.770538341511941553e+03
5.504775548338740521e+01,1.522411590053696955e+02,8.443582718629843953e+01,6.704583718116043656e+01,1.770538341511941553e+03
5.504775548338740521e+01,1.522411590053696955e+02,8.443582718629843953e+01,6.807491767112672676e+01,1.784167953362818935e+03
